"theta","K","R","n","m","Aobs_averagepcs","B","logitB","logitA"
0.4,7,1.75,50,4,0.539228571428571,0.740508141943023,1.04861130223319,0.157237443257623
0.4,7,2,20,1,0.541342857142857,0.646018736197267,0.601584522141192,0.165749859652948
0.4,7,2,25,1,0.586228571428571,0.690984370140775,0.804725346636188,0.348396050698892
0.4,7,2,30,1,0.6206,0.728426668318224,0.986654758192473,0.492095694513366
0.4,7,2,35,1,0.662742857142857,0.760132952845117,1.15340855627879,0.675541392933501
0.4,7,2,40,1,0.687,0.787304958992882,1.30875626146371,0.786131101682196
0.4,7,2,45,1,0.716142857142857,0.810800422732767,1.45521951365674,0.925408574711687
0.4,7,2,50,1,0.742085714285714,0.831258483375917,1.59457274085132,1.05683745059224
0.4,7,2,20,2,0.514057142857143,0.646018736197267,0.601584522141192,0.0562433930574224
0.4,7,2,25,2,0.556914285714286,0.690984370140775,0.804725346636188,0.228648105172577
0.4,7,2,30,2,0.595285714285714,0.728426668318224,0.986654758192473,0.385860131591937
0.4,7,2,35,2,0.6322,0.760132952845117,1.15340855627879,0.541666487611297
0.4,7,2,40,2,0.663914285714286,0.787304958992882,1.30875626146371,0.680786823893171
0.4,7,2,45,2,0.689457142857143,0.810800422732767,1.45521951365674,0.797582620385334
0.4,7,2,50,2,0.716114285714286,0.831258483375917,1.59457274085132,0.925268028458768
0.4,7,2,25,3,0.525228571428571,0.690984370140775,0.804725346636188,0.101000056781658
0.4,7,2,30,3,0.567657142857143,0.728426668318224,0.986654758192473,0.272298690474321
0.4,7,2,35,3,0.604571428571429,0.760132952845117,1.15340855627879,0.424549656800575
0.4,7,2,40,3,0.636314285714286,0.787304958992882,1.30875626146371,0.559402528830415
0.4,7,2,45,3,0.664028571428571,0.810800422732767,1.45521951365674,0.681299055476596
0.4,7,2,50,3,0.6896,0.831258483375917,1.59457274085132,0.79824993104042
0.4,7,2,30,4,0.541942857142857,0.728426668318224,0.986654758192473,0.16816662386065
0.4,7,2,35,4,0.582914285714286,0.760132952845117,1.15340855627879,0.334748402230887
0.4,7,2,40,4,0.616085714285714,0.787304958992882,1.30875626146371,0.472966787035256
0.4,7,2,45,4,0.641257142857143,0.810800422732767,1.45521951365674,0.580824678909018
0.4,7,2,50,4,0.6676,0.831258483375917,1.59457274085132,0.697350128806387
0.4,7,2.25,20,1,0.606742857142857,0.71369078631046,0.913377402615686,0.433641366786191
0.4,7,2.25,25,1,0.655742857142857,0.759493236751097,1.14990320635853,0.64437983960089
0.4,7,2.25,30,1,0.695028571428571,0.796407966877321,1.36399342188793,0.823734859284492
0.4,7,2.25,35,1,0.738685714285714,0.826664594357355,1.56217056519546,1.03914870262589
0.4,7,2.25,40,1,0.763171428571429,0.851762650129404,1.74849320383073,1.17014613097302
0.4,7,2.25,45,1,0.797285714285714,0.872768922774592,1.92566588865626,1.36941557362839
0.4,7,2.25,50,1,0.818457142857143,0.890473206387001,2.09558380414306,1.50592928151035
0.4,7,2.25,20,2,0.579628571428571,0.71369078631046,0.913377402615686,0.321248830103382
0.4,7,2.25,25,2,0.629857142857143,0.759493236751097,1.14990320635853,0.531604004795828
0.4,7,2.25,30,2,0.6732,0.796407966877321,1.36399342188793,0.722694099330803
0.4,7,2.25,35,2,0.713542857142857,0.826664594357355,1.56217056519546,0.912653564851642
0.4,7,2.25,40,2,0.744514285714286,0.851762650129404,1.74849320383073,1.06956554496895
0.4,7,2.25,45,2,0.776742857142857,0.872768922774592,1.92566588865626,1.24678513828018
0.4,7,2.25,50,2,0.799885714285714,0.890473206387001,2.09558380414306,1.38558022840369
0.4,7,2.25,25,3,0.599742857142857,0.759493236751097,1.14990320635853,0.404393794217893
0.4,7,2.25,30,3,0.645771428571429,0.796407966877321,1.36399342188793,0.600503228658231
0.4,7,2.25,35,3,0.688228571428571,0.826664594357355,1.56217056519546,0.791850690078326
0.4,7,2.25,40,3,0.724228571428571,0.851762650129404,1.74849320383073,0.965534683698485
0.4,7,2.25,45,3,0.756028571428571,0.872768922774592,1.92566588865626,1.13102804594214
0.4,7,2.25,50,3,0.780771428571429,0.890473206387001,2.09558380414306,1.27016755123525
0.4,7,2.25,30,4,0.623885714285714,0.796407966877321,1.36399342188793,0.506074152838418
0.4,7,2.25,35,4,0.666942857142857,0.826664594357355,1.56217056519546,0.694390295365208
0.4,7,2.25,40,4,0.707057142857143,0.851762650129404,1.74849320383073,0.88113392385875
0.4,7,2.25,45,4,0.738228571428571,0.872768922774592,1.92566588865626,1.03678178107356
0.4,7,2.25,50,4,0.761714285714286,0.890473206387001,2.09558380414306,1.16210109837991
0.4,7,2.5,20,1,0.657485714285714,0.767073084600837,1.19185734659228,0.65210966954663
0.4,7,2.5,25,1,0.7082,0.811765933162172,1.46152581416807,0.886657903589118
0.4,7,2.5,30,1,0.7482,0.84657923478887,1.70801955380782,1.0890352003038
0.4,7,2.5,35,1,0.787371428571429,0.874157781621414,1.93823200037387,1.30915324464728
0.4,7,2.5,40,1,0.818371428571429,0.89626844466148,2.15643360808322,1.50535251725577
0.4,7,2.5,45,1,0.845314285714286,0.914154931714891,2.36545592664851,1.69831308527793
0.4,7,2.5,50,1,0.863257142857143,0.928725322635718,2.56727191700942,1.84261040363535
0.4,7,2.5,20,2,0.633457142857143,0.767073084600837,1.19185734659228,0.54707689534287
0.4,7,2.5,25,2,0.685771428571429,0.811765933162172,1.46152581416807,0.780423722123627
0.4,7,2.5,30,2,0.730371428571429,0.84657923478887,1.70801955380782,0.996507860474732
0.4,7,2.5,35,2,0.768371428571429,0.874157781621414,1.93823200037387,1.19913814369
0.4,7,2.5,40,2,0.804285714285714,0.89626844466148,2.15643360808322,1.41329870231157
0.4,7,2.5,45,2,0.830342857142857,0.914154931714891,2.36545592664851,1.58805910255694
0.4,7,2.5,50,2,0.852942857142857,0.928725322635718,2.56727191700942,1.75787131663052
0.4,7,2.5,25,3,0.655314285714286,0.811765933162172,1.46152581416807,0.642481917315469
0.4,7,2.5,30,3,0.706371428571429,0.84657923478887,1.70801955380782,0.87782559580642
0.4,7,2.5,35,3,0.746342857142857,0.874157781621414,1.93823200037387,1.07920156474349
0.4,7,2.5,40,3,0.786028571428571,0.89626844466148,2.15643360808322,1.30115064742662
0.4,7,2.5,45,3,0.815028571428571,0.914154931714891,2.36545592664851,1.48302179659718
0.4,7,2.5,50,3,0.838542857142857,0.928725322635718,2.56727191700942,1.6474259534957
0.4,7,2.5,30,4,0.6824,0.84657923478887,1.70801955380782,0.764823266804489
0.4,7,2.5,35,4,0.729085714285714,0.874157781621414,1.93823200037387,0.989988821019625
0.4,7,2.5,40,4,0.769228571428571,0.89626844466148,2.15643360808322,1.20396042341482
0.4,7,2.5,45,4,0.798714285714286,0.914154931714891,2.36545592664851,1.37827792912796
0.4,7,2.5,50,4,0.823342857142857,0.928725322635718,2.56727191700942,1.53916190019784
0.45,7,1.25,20,1,0.233885714285714,0.315670939140382,-0.773738545877269,-1.18649876110916
0.45,7,1.25,25,1,0.245114285714286,0.335455219001347,-0.683613794302539,-1.1248417919006
0.45,7,1.25,30,1,0.250542857142857,0.353204114567798,-0.604984648199492,-1.09571914264002
0.45,7,1.25,35,1,0.259228571428571,0.369398453199834,-0.534798319585096,-1.04998192656487
0.45,7,1.25,40,1,0.262828571428571,0.384352960822869,-0.471112511743836,-1.03131846837134
0.45,7,1.25,45,1,0.266885714285714,0.398287162138364,-0.412607059953206,-1.01048107437604
0.45,7,1.25,50,1,0.27,0.411361522019023,-0.358339762220524,-0.994622575144062
0.45,7,1.25,20,2,0.214371428571429,0.315670939140382,-0.773738545877269,-1.298773967249
0.45,7,1.25,25,2,0.224742857142857,0.335455219001347,-0.683613794302539,-1.2382378800535
0.45,7,1.25,30,2,0.229542857142857,0.353204114567798,-0.604984648199492,-1.21089427727479
0.45,7,1.25,35,2,0.237228571428571,0.369398453199834,-0.534798319585096,-1.16793430426294
0.45,7,1.25,40,2,0.239257142857143,0.384352960822869,-0.471112511743836,-1.15675651441277
0.45,7,1.25,45,2,0.243514285714286,0.398287162138364,-0.412607059953206,-1.13350804005915
0.45,7,1.25,50,2,0.2484,0.411361522019023,-0.358339762220524,-1.10716391747999
0.45,7,1.25,25,3,0.2128,0.335455219001347,-0.683613794302539,-1.30812958827055
0.45,7,1.25,30,3,0.2154,0.353204114567798,-0.604984648199492,-1.29267726905316
0.45,7,1.25,35,3,0.224485714285714,0.369398453199834,-0.534798319585096,-1.23971433205553
0.45,7,1.25,40,3,0.225942857142857,0.384352960822869,-0.471112511743836,-1.23136357604429
0.45,7,1.25,45,3,0.228285714285714,0.398287162138364,-0.412607059953206,-1.21801640802634
0.45,7,1.25,50,3,0.235314285714286,0.411361522019023,-0.358339762220524,-1.17854291175503
0.45,7,1.25,30,4,0.2094,0.353204114567798,-0.604984648199492,-1.32854585242615
0.45,7,1.25,35,4,0.216742857142857,0.369398453199834,-0.534798319585096,-1.28474938854248
0.45,7,1.25,40,4,0.221171428571429,0.384352960822869,-0.471112511743836,-1.25885286358718
0.45,7,1.25,45,4,0.222142857142857,0.398287162138364,-0.412607059953206,-1.25322221075373
0.45,7,1.25,50,4,0.228114285714286,0.411361522019023,-0.358339762220524,-1.2189897440741
0.45,7,1.5,20,1,0.343457142857143,0.454608960615463,-0.182065418625682,-0.647925635050682
0.45,7,1.5,25,1,0.365,0.48812362917318,-0.0475144204156946,-0.5537276453102
0.45,7,1.5,30,1,0.381342857142857,0.517602781044691,0.0704402357550627,-0.483852372486138
0.45,7,1.5,35,1,0.403828571428571,0.543974638021987,0.176354198145449,-0.389537797777115
0.45,7,1.5,40,1,0.416685714285714,0.567852001852921,0.273092706773809,-0.336393869786017
0.45,7,1.5,45,1,0.428257142857143,0.589665985740061,0.362584753763285,-0.288965523610968
0.45,7,1.5,50,1,0.438942857142857,0.609734410290924,0.44619596278766,-0.24545352061957
0.45,7,1.5,20,2,0.309257142857143,0.454608960615463,-0.182065418625682,-0.803594514661897
0.45,7,1.5,25,2,0.331485714285714,0.48812362917318,-0.0475144204156946,-0.701473051581537
0.45,7,1.5,30,2,0.346171428571429,0.517602781044691,0.0704402357550627,-0.635911083241291
0.45,7,1.5,35,2,0.368971428571429,0.543974638021987,0.176354198145449,-0.536631929420664
0.45,7,1.5,40,2,0.377085714285714,0.567852001852921,0.273092706773809,-0.501936405744937
0.45,7,1.5,45,2,0.390057142857143,0.589665985740061,0.362584753763285,-0.447072027427238
0.45,7,1.5,50,2,0.399885714285714,0.609734410290924,0.44619596278766,-0.405941321270171
0.45,7,1.5,25,3,0.307171428571429,0.48812362917318,-0.0475144204156946,-0.813376605916726
0.45,7,1.5,30,3,0.318714285714286,0.517602781044691,0.0704402357550627,-0.759686723865692
0.45,7,1.5,35,3,0.340371428571429,0.543974638021987,0.176354198145449,-0.661639447732963
0.45,7,1.5,40,3,0.350371428571429,0.567852001852921,0.273092706773809,-0.617406954718113
0.45,7,1.5,45,3,0.361257142857143,0.589665985740061,0.362584753763285,-0.56991194705408
0.45,7,1.5,50,3,0.373914285714286,0.609734410290924,0.44619596278766,-0.515460696939923
0.45,7,1.5,30,4,0.301742857142857,0.517602781044691,0.0704402357550627,-0.839012246171675
0.45,7,1.5,35,4,0.320342857142857,0.543974638021987,0.176354198145449,-0.752196618541805
0.45,7,1.5,40,4,0.330857142857143,0.567852001852921,0.273092706773809,-0.704310886024722
0.45,7,1.5,45,4,0.341771428571429,0.589665985740061,0.362584753763285,-0.655410067881949
0.45,7,1.5,50,4,0.355285714285714,0.609734410290924,0.44619596278766,-0.595884956023596
0.45,7,1.75,20,1,0.440914285714286,0.564499162808325,0.259442181861336,-0.237452303341388
0.45,7,1.75,25,1,0.480714285714286,0.606094064291024,0.430923056686866,-0.0771811478887917
0.45,7,1.75,30,1,0.506685714285714,0.641715976930929,0.582819769881547,0.0267444511444843
0.45,7,1.75,35,1,0.538171428571429,0.67274346684361,0.720619710039837,0.152983385165081
0.45,7,1.75,40,1,0.560085714285714,0.700096150405302,0.847755761398895,0.241509930500506
0.45,7,1.75,45,1,0.580257142857143,0.724427082016158,0.966528842104999,0.323829076162682
0.45,7,1.75,50,1,0.599771428571429,0.746221684943223,1.07856161030095,0.404512817778128
0.45,7,1.75,20,2,0.404771428571429,0.564499162808325,0.259442181861336,-0.385622951549031
0.45,7,1.75,25,2,0.442628571428571,0.606094064291024,0.430923056686866,-0.230500876195301
0.45,7,1.75,30,2,0.468971428571429,0.641715976930929,0.582819769881547,-0.124273979927628
0.45,7,1.75,35,2,0.499114285714286,0.67274346684361,0.720619710039837,-0.00354286084864441
0.45,7,1.75,40,2,0.5198,0.700096150405302,0.847755761398895,0.0792414384202371
0.45,7,1.75,45,2,0.544857142857143,0.724427082016158,0.966528842104999,0.17991229569037
0.45,7,1.75,50,2,0.562228571428571,0.746221684943223,1.07856161030095,0.250211556348944
0.45,7,1.75,25,3,0.409257142857143,0.606094064291024,0.430923056686866,-0.367037155197606
0.45,7,1.75,30,3,0.437514285714286,0.641715976930929,0.582819769881547,-0.25125637860488
0.45,7,1.75,35,3,0.464828571428571,0.67274346684361,0.720619710039837,-0.140918448786722
0.45,7,1.75,40,3,0.485828571428571,0.700096150405302,0.847755761398895,-0.056700900482382
0.45,7,1.75,45,3,0.509228571428571,0.724427082016158,0.966528842104999,0.0369184783868259
0.45,7,1.75,50,3,0.530971428571429,0.746221684943223,1.07856161030095,0.124044526479749
0.45,7,1.75,30,4,0.410314285714286,0.641715976930929,0.582819769881547,-0.362666290748757
0.45,7,1.75,35,4,0.436685714285714,0.67274346684361,0.720619710039837,-0.254623959258478
0.45,7,1.75,40,4,0.458771428571429,0.700096150405302,0.847755761398895,-0.165289578578594
0.45,7,1.75,45,4,0.4808,0.724427082016158,0.966528842104999,-0.0768377821688824
0.45,7,1.75,50,4,0.501857142857143,0.746221684943223,1.07856161030095,0.00742860559017597
0.45,7,2,20,1,0.5292,0.65082701360146,0.622676420348013,0.116933056854679
0.45,7,2,25,1,0.574342857142857,0.696134756502178,0.828958932095566,0.299592336848464
0.45,7,2,30,1,0.610342857142857,0.733753203860433,1.01374905387983,0.448753628569043
0.45,7,2,35,1,0.645571428571429,0.765521157198689,1.18319149190002,0.599629025719479
0.45,7,2,40,1,0.678,0.792673422943132,1.34111609502607,0.744595742395987
0.45,7,2,45,1,0.6974,0.816090429256425,1.49008099554004,0.834947332887295
0.45,7,2,50,1,0.7272,0.836427580570303,1.63188411778245,0.980462616893962
0.45,7,2,20,2,0.491457142857143,0.65082701360146,0.622676420348013,-0.0341747542803621
0.45,7,2,25,2,0.538142857142857,0.696134756502178,0.828958932095566,0.152868429966608
0.45,7,2,30,2,0.575714285714286,0.733753203860433,1.01374905387983,0.305204423143983
0.45,7,2,35,2,0.610085714285714,0.765521157198689,1.18319149190002,0.4476725277698
0.45,7,2,40,2,0.642314285714286,0.792673422943132,1.34111609502607,0.585423017744347
0.45,7,2,45,2,0.668857142857143,0.816090429256425,1.49008099554004,0.703020624151159
0.45,7,2,50,2,0.695571428571429,0.836427580570303,1.63188411778245,0.826297224084083
0.45,7,2,25,3,0.504885714285714,0.696134756502178,0.828958932095566,0.0195434791678102
0.45,7,2,30,3,0.543657142857143,0.733753203860433,1.01374905387983,0.17507438936906
0.45,7,2,35,3,0.579885714285714,0.765521157198689,1.18319149190002,0.32230425668365
0.45,7,2,40,3,0.612257142857143,0.792673422943132,1.34111609502607,0.456809981741711
0.45,7,2,45,3,0.6368,0.816090429256425,1.49008099554004,0.561501987803035
0.45,7,2,50,3,0.663971428571429,0.836427580570303,1.63188411778245,0.681042928929129
0.45,7,2,30,4,0.516885714285714,0.733753203860433,1.01374905387983,0.0675685524828319
0.45,7,2,35,4,0.550371428571429,0.765521157198689,1.18319149190002,0.202171529861293
0.45,7,2,40,4,0.583,0.792673422943132,1.34111609502607,0.335100964551691
0.45,7,2,45,4,0.607342857142857,0.816090429256425,1.49008099554004,0.436156649318274
0.45,7,2,50,4,0.638342857142857,0.836427580570303,1.63188411778245,0.568178888795543
0.45,7,2.25,20,1,0.596571428571429,0.718553048470949,0.937295554496851,0.391199530949342
0.45,7,2.25,25,1,0.647885714285714,0.764533951126828,1.17769969704697,0.609758515727636
0.45,7,2.25,30,1,0.688,0.801452817952219,1.39539933831443,0.790785650123861
0.45,7,2.25,35,1,0.728857142857143,0.831602827263576,1.59702964307475,0.988831919531884
0.45,7,2.25,40,1,0.760314285714286,0.856523511809506,1.78671059200695,1.15440334027653
0.45,7,2.25,45,1,0.783457142857143,0.877308230306231,1.96718311768818,1.2859278783694
0.45,7,2.25,50,1,0.809028571428571,0.894765003340224,2.14036520484752,1.4437104051788
0.45,7,2.25,20,2,0.5634,0.718553048470949,0.937295554496851,0.254972411326429
0.45,7,2.25,25,2,0.615657142857143,0.764533951126828,1.17769969704697,0.471155210940264
0.45,7,2.25,30,2,0.657028571428571,0.801452817952219,1.39539933831443,0.650080360182924
0.45,7,2.25,35,2,0.696742857142857,0.831602827263576,1.59702964307475,0.83183531273237
0.45,7,2.25,40,2,0.731971428571429,0.856523511809506,1.78671059200695,1.00464789655676
0.45,7,2.25,45,2,0.761685714285714,0.877308230306231,1.96718311768818,1.16194369141025
0.45,7,2.25,50,2,0.7842,0.894765003340224,2.14036520484752,1.2903120370342
0.45,7,2.25,25,3,0.582542857142857,0.764533951126828,1.17769969704697,0.33322087004489
0.45,7,2.25,30,3,0.628942857142857,0.801452817952219,1.39539933831443,0.527684330803241
0.45,7,2.25,35,3,0.671885714285714,0.831602827263576,1.59702964307475,0.716726278281191
0.45,7,2.25,40,3,0.706,0.856523511809506,1.78671059200695,0.87603547015456
0.45,7,2.25,45,3,0.734514285714286,0.877308230306231,1.96718311768818,1.01764841260088
0.45,7,2.25,50,3,0.763314285714286,0.894765003340224,2.14036520484752,1.17093669333005
0.45,7,2.25,30,4,0.604542857142857,0.801452817952219,1.39539933831443,0.424430144979587
0.45,7,2.25,35,4,0.641714285714286,0.831602827263576,1.59702964307475,0.582812414105522
0.45,7,2.25,40,4,0.680542857142857,0.856523511809506,1.78671059200695,0.756267672352546
0.45,7,2.25,45,4,0.709114285714286,0.877308230306231,1.96718311768818,0.891086250751097
0.45,7,2.25,50,4,0.739742857142857,0.894765003340224,2.14036520484752,1.04463248220657
0.45,7,2.5,20,1,0.654628571428571,0.771782722864649,1.2184049182858,0.639447565807797
0.45,7,2.5,25,1,0.706285714285714,0.816484525172805,1.49270896417276,0.877412372562471
0.45,7,2.5,30,1,0.749857142857143,0.851142627344747,1.74359109722406,1.09785052896645
0.45,7,2.5,35,1,0.785914285714286,0.878473996631317,1.97805804807535,1.3004712663537
0.45,7,2.5,40,1,0.815371428571429,0.900289066426883,2.20044056099384,1.48529766510608
0.45,7,2.5,45,1,0.842828571428571,0.917858866862591,2.41360473537084,1.67942647057281
0.45,7,2.5,50,1,0.8654,0.932108870497899,2.61954423628898,1.86088441058016
0.45,7,2.5,20,2,0.621085714285714,0.771782722864649,1.2184049182858,0.494159078194319
0.45,7,2.5,25,2,0.6796,0.816484525172805,1.49270896417276,0.751934174603573
0.45,7,2.5,30,2,0.726028571428571,0.851142627344747,1.74359109722406,0.974565542970967
0.45,7,2.5,35,2,0.762314285714286,0.878473996631317,1.97805804807535,1.16540964630264
0.45,7,2.5,40,2,0.795571428571429,0.900289066426883,2.20044056099384,1.35884200403322
0.45,7,2.5,45,2,0.826,0.917858866862591,2.41360473537084,1.55753947430645
0.45,7,2.5,50,2,0.848914285714286,0.932108870497899,2.61954423628898,1.72611090206096
0.45,7,2.5,25,3,0.646228571428571,0.816484525172805,1.49270896417276,0.602502244352095
0.45,7,2.5,30,3,0.696,0.851142627344747,1.74359109722406,0.828321958928198
0.45,7,2.5,35,3,0.737742857142857,0.878473996631317,1.97805804807535,1.03426984809849
0.45,7,2.5,40,3,0.7746,0.900289066426883,2.20044056099384,1.23447016547498
0.45,7,2.5,45,3,0.8038,0.917858866862591,2.41360473537084,1.41021593488384
0.45,7,2.5,50,3,0.831914285714286,0.932108870497899,2.61954423628898,1.59925536016102
0.45,7,2.5,30,4,0.673457142857143,0.851142627344747,1.74359109722406,0.723863157946333
0.45,7,2.5,35,4,0.711371428571429,0.878473996631317,1.97805804807535,0.902054054913733
